stockId,product,manager,asset,finance,investment,speculation,main,mainInvestment,mainSpeculation,total
6242.0,9,8,9,5,9,5,14,40,36,45
6243.0,4,0,0,8,3,3,6,15,15,18
6244.0,5,0,0,2,4,5,9,11,12,16
6245.0,8,9,8,7,8,6,14,40,38,46
6246.0,0,0,0,9,0,10,10,9,19,19
6247.0,0,0,0,1,1,1,2,2,2,3
6248.0,2,8,5,4,10,10,20,29,29,39
6251.0,4,3,2,3,1,1,2,13,13,14
6257.0,7,7,8,2,7,6,13,31,30,37
6259.0,3,2,2,7,5,8,13,19,22,27
6261.0,6,6,8,7,6,5,11,33,32,38
6263.0,10,10,10,8,7,2,9,45,40,47
6264.0,0,0,0,1,0,3,3,1,4,4
6265.0,0,0,0,9,0,5,5,9,14,14
6266.0,6,7,7,7,9,8,17,36,35,44
6269.0,3,8,8,5,9,9,18,33,33,42
6270.0,1,5,7,10,6,10,16,29,33,39
6271.0,6,6,8,3,5,4,9,28,27,32
6274.0,5,9,8,5,3,5,8,30,32,35
6275.0,3,5,4,2,6,9,15,20,23,29
6276.0,5,3,4,9,7,6,13,28,27,34
6277.0,8,9,9,6,8,6,14,40,38,46
6278.0,4,9,7,5,10,10,20,35,35,45
6279.0,8,7,7,4,7,5,12,33,31,38
6281.0,2,10,7,2,8,10,18,29,31,39
6282.0,1,4,3,3,1,7,8,12,18,19
6283.0,0,0,0,9,0,4,4,9,13,13
6284.0,6,4,6,3,7,6,13,26,25,32
6285.0,3,6,5,7,7,10,17,28,31,38
6287.0,0,0,0,8,0,6,6,8,14,14
6288.0,0,1,1,5,0,7,7,7,14,14
6289.0,0,0,0,1,1,1,2,2,2,3
6290.0,6,8,7,6,9,7,16,36,34,43
6291.0,10,0,0,10,5,3,8,25,23,28
6292.0,7,9,10,7,10,5,15,43,38,48
6294.0,10,10,10,5,9,4,13,44,39,48
6404.0,0,0,0,10,1,1,2,11,11,12
6405.0,0,0,0,10,0,2,2,10,12,12
6409.0,9,10,10,6,1,1,2,36,36,37
6411.0,8,9,10,10,4,3,7,41,40,44
6412.0,6,10,7,10,6,6,12,39,39,45
6414.0,3,3,3,4,10,10,20,23,23,33
6415.0,0,9,10,7,2,2,4,28,28,30
6416.0,6,7,7,3,5,5,10,28,28,33
6417.0,8,7,7,2,6,4,10,30,28,34
6418.0,4,0,0,2,6,8,14,12,14,20
6419.0,1,0,0,5,4,7,11,10,13,17
6425.0,0,0,0,3,0,6,6,3,9,9
6426.0,0,2,3,8,0,2,2,13,15,15
6431.0,0,0,0,3,0,4,4,3,7,7
6432.0,2,7,7,9,4,8,12,29,33,37
6435.0,3,10,9,6,4,7,11,32,35,39
6438.0,8,8,6,3,9,7,16,34,32,41
6441.0,0,0,0,10,0,3,3,10,13,13
6442.0,5,1,1,5,3,5,8,15,17,20
6443.0,4,0,0,3,5,6,11,12,13,18
6446.0,0,0,0,8,0,1,1,8,9,9
6449.0,7,7,6,6,6,5,11,32,31,37
6451.0,4,3,5,5,2,3,5,19,20,22
6452.0,10,8,10,7,1,1,2,36,36,37
6456.0,0,8,5,4,0,10,10,17,27,27
6457.0,0,7,9,8,0,4,4,24,28,28
6461.0,0,0,0,1,0,1,1,1,2,2
6462.0,0,0,0,5,0,3,3,5,8,8
6464.0,10,7,10,1,9,4,13,37,32,41
6465.0,0,0,0,1,0,3,3,1,4,4
6469.0,3,8,5,1,3,5,8,20,22,25
6470.0,5,9,9,10,9,8,17,42,41,50
6472.0,10,10,8,2,5,3,8,35,33,38
6477.0,9,5,4,1,8,4,12,27,23,31
6482.0,8,0,0,8,4,4,8,20,20,24
6485.0,4,5,7,10,5,5,10,31,31,36
6486.0,7,10,9,4,9,7,16,39,37,46
6488.0,10,10,10,2,9,3,12,41,35,44
6491.0,10,10,10,8,6,3,9,44,41,47
6492.0,0,0,0,10,0,1,1,10,11,11
6494.0,2,8,10,7,2,6,8,29,33,35
6496.0,0,0,0,3,0,6,6,3,9,9
6497.0,1,0,0,1,1,1,2,3,3,4
6499.0,0,0,0,7,0,1,1,7,8,8
6504.0,2,2,2,2,3,9,12,11,17,20
6505.0,2,3,4,6,2,8,10,17,23,25
6506.0,0,4,4,2,1,1,2,11,11,12
6508.0,4,7,7,8,5,6,11,31,32,37
6509.0,7,7,5,6,9,7,16,34,32,41
6510.0,0,7,9,10,2,2,4,28,28,30
6512.0,0,0,0,10,0,5,5,10,15,15
6514.0,8,8,9,8,6,4,10,39,37,43
6515.0,8,10,10,7,4,2,6,39,37,41
6516.0,7,1,2,7,3,2,5,20,19,22
6517.0,10,1,1,8,1,3,4,21,23,24
6523.0,10,7,9,10,7,2,9,43,38,45
6525.0,8,10,10,5,8,6,14,41,39,47
6526.0,5,1,1,8,1,1,2,16,16,17
6527.0,7,7,8,8,6,4,10,36,34,40
6530.0,9,5,8,10,4,2,6,36,34,38
6531.0,9,4,5,10,2,1,3,30,29,31
6532.0,9,9,9,10,8,4,12,45,41,49
6533.0,0,2,3,8,0,1,1,13,14,14
6535.0,0,0,0,10,0,1,1,10,11,11
6538.0,9,7,8,5,6,5,11,35,34,40
6541.0,0,0,0,1,0,1,1,1,2,2
6542.0,8,0,0,9,5,4,9,22,21,26
6546.0,7,9,9,4,4,3,7,33,32,36
6547.0,0,0,0,8,0,1,1,8,9,9
6548.0,7,9,8,3,7,4,11,34,31,38
6550.0,0,0,0,8,0,1,1,8,9,9
6552.0,0,5,5,2,0,6,6,12,18,18
6556.0,7,5,5,6,10,7,17,33,30,40
6558.0,0,0,0,8,0,6,6,8,14,14
6560.0,0,6,10,8,0,2,2,24,26,26
6561.0,10,10,9,1,4,2,6,34,32,36
6568.0,4,7,10,10,3,3,6,34,34,37
6569.0,7,9,9,5,6,4,10,36,34,40
6570.0,8,8,8,3,9,6,15,36,33,42
6573.0,0,0,0,3,0,8,8,3,11,11
6574.0,5,4,8,6,1,1,2,24,24,25
6576.0,0,0,0,4,0,1,1,4,5,5
6577.0,6,10,10,8,9,7,16,43,41,50
6578.0,0,0,0,3,0,4,4,3,7,7
6579.0,7,4,6,7,6,4,10,30,28,34
6581.0,10,8,9,10,7,3,10,44,40,47
6582.0,0,8,9,10,0,2,2,27,29,29
6584.0,0,1,1,2,1,1,2,5,5,6
6585.0,9,7,6,4,4,3,7,30,29,33
6588.0,0,0,0,4,0,2,2,4,6,6
6589.0,0,0,0,7,0,1,1,7,8,8
6590.0,9,9,9,4,7,4,11,38,35,42
6591.0,5,6,7,4,9,8,17,31,30,39
6592.0,9,8,2,10,7,5,12,36,34,41
6593.0,6,0,0,2,2,2,4,10,10,12
6594.0,1,4,9,8,1,1,2,23,23,24
6596.0,6,0,2,9,7,7,14,24,24,31
6598.0,0,0,0,2,0,3,3,2,5,5
6603.0,1,1,1,1,2,10,12,6,14,16
6605.0,8,4,3,2,9,7,16,26,24,33
6606.0,9,1,1,6,1,1,2,18,18,19
6609.0,3,4,4,4,9,9,18,24,24,33
6612.0,9,6,10,6,3,2,5,34,33,36
6613.0,8,10,9,6,10,8,18,43,41,51
6615.0,0,5,6,6,4,5,9,21,22,26
6616.0,0,0,1,3,0,10,10,4,14,14
6624.0,0,0,0,2,1,1,2,3,3,4
6625.0,6,0,0,7,7,6,13,20,19,26
6629.0,9,10,9,9,8,6,14,45,43,51
6640.0,3,5,6,4,2,3,5,20,21,23
6641.0,0,9,9,9,5,9,14,32,36,41
6642.0,8,8,10,5,4,3,7,35,34,38
6643.0,10,10,10,10,1,1,2,41,41,42
6649.0,0,0,0,6,2,1,3,8,7,9
6651.0,9,10,10,9,10,6,16,48,44,54
6654.0,0,2,2,1,0,3,3,5,8,8
6655.0,8,8,5,1,3,3,6,25,25,28
6657.0,0,1,1,10,1,1,2,13,13,14
6658.0,2,1,1,3,1,1,2,8,8,9
6661.0,0,2,6,3,0,6,6,11,17,17
6662.0,9,7,9,5,6,4,10,36,34,40
6664.0,10,9,8,7,10,4,14,44,38,48
6666.0,6,4,7,7,3,4,7,27,28,31
6667.0,8,7,5,4,7,5,12,31,29,36
6668.0,0,0,0,4,0,3,3,4,7,7
6669.0,4,10,10,4,1,1,2,29,29,30
6670.0,7,10,10,6,10,8,18,43,41,51
6671.0,7,7,8,7,9,7,16,38,36,45
6672.0,6,9,8,6,8,7,15,37,36,44
6674.0,0,0,0,9,0,6,6,9,15,15
6679.0,9,9,10,10,2,2,4,40,40,42
6680.0,7,7,8,5,6,4,10,33,31,37
6683.0,10,10,10,10,6,2,8,46,42,48
6684.0,0,0,0,8,0,2,2,8,10,10
6689.0,1,4,6,8,3,9,12,22,28,31
6690.0,7,9,8,5,6,5,11,35,34,40
6691.0,8,10,10,9,8,6,14,45,43,51
6693.0,1,1,2,3,0,4,4,7,11,11
6695.0,0,0,0,9,0,2,2,9,11,11
6697.0,4,7,7,9,5,8,13,32,35,40
6698.0,0,0,0,7,0,5,5,7,12,12
6703.0,9,9,10,4,6,5,11,38,37,43
6706.0,0,8,8,3,0,4,4,19,23,23
6708.0,0,1,1,8,1,2,3,11,12,13
6712.0,10,9,10,10,5,1,6,44,40,45
6715.0,9,7,7,7,6,3,9,36,33,39
6716.0,4,10,10,7,2,3,5,33,34,36
6719.0,0,3,6,10,1,2,3,20,21,22
6721.0,2,8,8,7,8,10,18,33,35,43
6727.0,4,9,5,7,8,8,16,33,33,41
6728.0,6,10,9,3,8,8,16,36,36,44
6732.0,8,10,10,8,3,3,6,39,39,42
6733.0,0,0,0,7,0,1,1,7,8,8
6735.0,0,0,0,10,0,2,2,10,12,12
6741.0,10,8,10,10,4,2,6,42,40,44
6743.0,3,0,0,5,0,6,6,8,14,14
6747.0,10,10,10,8,6,2,8,44,40,46
6751.0,5,6,7,9,6,8,14,33,35,41
6752.0,7,10,8,4,5,4,9,34,33,38
6753.0,7,1,1,2,1,6,7,12,17,18
6754.0,5,8,7,7,10,9,19,37,36,46
6756.0,5,8,10,10,2,2,4,35,35,37
6757.0,9,1,1,1,1,1,2,13,13,14
6761.0,5,9,8,8,8,8,16,38,38,46
6762.0,9,7,9,1,3,2,5,29,28,31
6763.0,10,9,9,9,6,3,9,43,40,46
6767.0,0,0,0,4,2,3,5,6,7,9
6768.0,2,4,6,4,7,9,16,23,25,32
6770.0,0,6,6,1,3,5,8,16,18,21
6776.0,2,10,6,8,10,10,20,36,36,46
6781.0,9,10,10,8,5,2,7,42,39,44
6782.0,7,1,1,3,1,2,3,13,14,15
6788.0,10,10,10,5,9,4,13,44,39,48
6789.0,4,3,5,3,2,2,4,17,17,19
6790.0,6,8,8,6,8,8,16,36,36,44
6791.0,8,1,1,7,1,4,5,18,21,22
6792.0,8,9,9,9,7,4,11,42,39,46
6796.0,8,8,9,2,3,2,5,30,29,32
6799.0,10,9,10,10,4,2,6,43,41,45
6803.0,9,9,8,2,7,4,11,35,32,39
6804.0,3,9,7,4,10,10,20,33,33,43
6805.0,8,1,1,6,1,1,2,17,17,18
6806.0,4,2,3,6,2,5,7,17,20,22
6807.0,4,7,8,9,10,10,20,38,38,48
6811.0,5,10,9,8,5,7,12,37,39,44
6821.0,6,1,1,4,1,1,2,13,13,14
6823.0,0,5,6,1,0,4,4,12,16,16
6829.0,9,8,9,7,4,3,7,37,36,40
6830.0,9,8,8,3,6,4,10,34,32,38
6834.0,0,0,0,9,0,5,5,9,14,14
6835.0,7,8,7,9,7,7,14,38,38,45
6840.0,0,1,1,2,1,5,6,5,9,10
6841.0,0,1,1,10,1,1,2,13,13,14
6843.0,9,1,1,3,1,5,6,15,19,20
6846.0,9,1,1,7,1,1,2,19,19,20
6854.0,0,0,0,9,0,2,2,9,11,11
6855.0,10,10,10,10,8,3,11,48,43,51
6856.0,10,1,1,10,1,1,2,23,23,24
6859.0,9,1,1,6,1,2,3,18,19,20
6861.0,2,1,1,7,1,1,2,12,12,13
6863.0,8,1,1,9,1,3,4,20,22,23
6865.0,4,1,1,4,1,6,7,11,16,17
6869.0,7,1,1,4,1,6,7,14,19,20
6870.0,7,1,1,7,1,1,2,17,17,18
6873.0,7,10,9,2,6,4,10,34,32,38
6874.0,5,1,1,8,1,6,7,16,21,22
6877.0,3,1,1,2,1,1,2,8,8,9
6895.0,9,1,1,10,1,1,2,22,22,23
6901.0,10,1,1,10,1,1,2,23,23,24
6902.0,3,1,1,9,1,1,2,15,15,16
6922.0,8,1,1,7,1,1,2,18,18,19
6933.0,4,1,1,5,1,1,2,12,12,13
7402.0,4,6,8,9,2,2,4,29,29,31
7556.0,9,9,10,10,5,2,7,43,40,45
8011.0,3,0,0,1,0,6,6,4,10,10
8016.0,8,10,10,8,7,6,13,43,42,49
8021.0,2,4,5,5,0,7,7,16,23,23
8024.0,0,0,0,8,0,3,3,8,11,11
8027.0,0,2,2,1,2,2,4,7,7,9
8028.0,5,6,5,1,5,4,9,22,21,26
8032.0,1,4,5,7,6,10,16,23,27,33
8033.0,0,0,0,5,0,2,2,5,7,7
8034.0,7,5,7,9,5,5,10,33,33,38
8038.0,3,0,0,3,2,2,4,8,8,10
8039.0,4,6,6,3,5,8,13,24,27,32
8040.0,0,0,0,8,1,2,3,9,10,11
8042.0,2,1,1,3,1,7,8,8,14,15
8043.0,0,2,2,7,2,10,12,13,21,23
8044.0,0,0,0,2,0,10,10,2,12,12
8046.0,9,3,3,3,8,4,12,26,22,30
8047.0,0,0,0,10,0,8,8,10,18,18
8048.0,8,8,10,9,8,5,13,43,40,48
8049.0,9,9,10,9,10,5,15,47,42,52
8050.0,5,3,3,2,7,4,11,20,17,24
8054.0,0,0,0,8,0,2,2,8,10,10
8059.0,0,0,0,9,2,2,4,11,11,13
8064.0,2,4,3,5,6,8,14,20,22,28
8066.0,1,4,4,6,2,10,12,17,25,27
8067.0,0,0,0,5,0,4,4,5,9,9
8068.0,0,0,0,7,0,3,3,7,10,10
8069.0,10,8,10,5,4,2,6,37,35,39
8070.0,6,8,7,2,8,7,15,31,30,38
8071.0,1,2,2,4,0,10,10,9,19,19
8072.0,1,0,0,9,4,6,10,14,16,20
8074.0,3,4,4,5,10,7,17,26,23,33
8076.0,5,1,2,6,4,4,8,18,18,22
8077.0,4,0,0,1,0,8,8,5,13,13
8080.0,3,0,0,10,4,5,9,17,18,22
8081.0,9,9,10,8,8,4,12,44,40,48
8083.0,10,10,9,7,5,3,8,41,39,44
8084.0,0,0,0,2,1,2,3,3,4,5
8085.0,0,0,0,1,1,2,3,2,3,4
8086.0,0,4,7,7,0,2,2,18,20,20
8087.0,0,0,0,8,10,2,12,18,10,20
8088.0,7,7,8,10,9,6,15,41,38,47
8089.0,0,0,0,4,0,3,3,4,7,7
8091.0,9,6,7,4,8,5,13,34,31,39
8092.0,1,0,0,4,2,6,8,7,11,13
8093.0,0,0,0,8,0,5,5,8,13,13
8096.0,0,0,0,10,0,10,10,10,20,20
8097.0,0,0,0,9,1,1,2,10,10,11
8099.0,3,7,5,6,5,8,13,26,29,34
8101.0,0,0,0,5,0,6,6,5,11,11
8103.0,6,6,6,3,8,8,16,29,29,37
8104.0,0,2,2,2,0,8,8,6,14,14
8105.0,1,0,0,6,6,10,16,13,17,23
8107.0,0,1,1,1,0,6,6,3,9,9
8109.0,10,10,10,6,9,3,12,45,39,48
8110.0,0,2,2,3,0,8,8,7,15,15
8111.0,0,4,6,8,3,4,7,21,22,25
8112.0,2,9,5,4,6,10,16,26,30,36
8114.0,7,6,4,1,6,9,15,24,27,33
8121.0,0,0,0,1,0,6,6,1,7,7
8131.0,3,8,9,7,6,5,11,33,32,38
8147.0,5,2,3,10,4,4,8,24,24,28
8150.0,5,7,7,1,6,7,13,26,27,33
8155.0,4,9,9,10,3,5,8,35,37,40
8163.0,3,7,5,4,10,10,20,29,29,39
8171.0,0,0,0,9,2,4,6,11,13,15
8176.0,0,0,0,8,0,5,5,8,13,13
8182.0,2,4,5,3,2,8,10,16,22,24
8183.0,6,6,5,8,10,9,19,35,34,44
8201.0,0,0,0,7,0,5,5,7,12,12
8210.0,6,10,7,2,3,4,7,28,29,32
8213.0,5,7,6,9,10,10,20,37,37,47
8215.0,3,6,4,2,6,9,15,21,24,30
8222.0,3,0,0,2,2,3,5,7,8,10
8227.0,9,1,1,9,1,2,3,21,22,23
8234.0,4,4,3,6,5,8,13,22,25,30
8240.0,2,4,4,5,7,10,17,22,25,32
8249.0,6,4,7,10,7,7,14,34,34,41
8255.0,4,6,6,4,5,4,9,25,24,29
8261.0,6,6,6,10,4,3,7,32,31,35
8271.0,6,8,8,9,9,9,18,40,40,49
8277.0,0,0,0,4,0,3,3,4,7,7
8279.0,8,9,8,5,8,5,13,38,35,43
8284.0,6,9,10,10,9,8,17,44,43,52
8287.0,0,10,5,2,1,1,2,18,18,19
8289.0,5,1,2,6,8,7,15,22,21,29
8291.0,0,0,0,4,0,2,2,4,6,6
8299.0,4,9,10,6,2,5,7,31,34,36
8341.0,9,10,9,1,4,3,7,33,32,36
8342.0,6,9,8,6,8,6,14,37,35,43
8349.0,3,5,4,2,5,9,14,19,23,28
8354.0,0,2,2,6,4,5,9,14,15,19
8358.0,6,7,8,10,4,5,9,35,36,40
8367.0,8,5,4,1,8,6,14,26,24,32
8374.0,0,0,0,7,0,8,8,7,15,15
8383.0,5,3,4,8,4,6,10,24,26,30
8390.0,5,6,6,8,10,7,17,35,32,42
8401.0,5,3,4,6,9,9,18,27,27,36
8403.0,2,4,6,3,2,8,10,17,23,25
8404.0,0,5,4,2,0,7,7,11,18,18
8406.0,7,6,5,3,1,1,2,22,22,23
8409.0,0,0,0,8,0,3,3,8,11,11
8410.0,9,3,4,5,9,5,14,30,26,35
8411.0,2,0,0,2,3,10,13,7,14,17
8415.0,8,5,5,4,10,7,17,32,29,39
8416.0,9,10,10,9,9,4,13,47,42,51
8418.0,0,0,0,2,1,1,2,3,3,4
8420.0,9,7,6,4,0,8,8,26,34,34
8421.0,0,0,0,2,0,10,10,2,12,12
8422.0,10,10,9,1,7,3,10,37,33,40
8423.0,5,4,5,1,6,6,12,21,21,27
8424.0,9,9,9,9,8,5,13,44,41,49
8426.0,7,0,0,3,8,8,16,18,18,26
8427.0,0,0,0,8,1,1,2,9,9,10
8429.0,0,0,0,5,0,2,2,5,7,7
8431.0,3,0,0,6,2,4,6,11,13,15
8432.0,7,4,8,10,4,3,7,33,32,36
8433.0,8,8,8,4,10,7,17,38,35,45
8435.0,9,9,10,8,8,4,12,44,40,48
8436.0,7,7,9,6,6,5,11,35,34,40
8437.0,10,5,7,9,6,3,9,37,34,40
8438.0,2,3,4,4,4,10,14,17,23,27
8440.0,4,3,5,9,6,7,13,27,28,34
8442.0,5,3,2,5,10,9,19,25,24,34
8443.0,1,0,0,3,0,10,10,4,14,14
8444.0,0,0,0,1,0,9,9,1,10,10
8446.0,10,10,10,7,9,3,12,46,40,49
8450.0,0,0,0,2,0,3,3,2,5,5
8454.0,3,10,9,5,4,9,13,31,36,40
8455.0,0,1,1,4,0,10,10,6,16,16
8462.0,3,1,1,1,2,5,7,8,11,13
8463.0,4,1,1,1,4,9,13,11,16,20
8464.0,10,10,10,6,7,3,10,43,39,46
8466.0,0,3,3,1,0,8,8,7,15,15
8467.0,9,5,5,7,4,3,7,30,29,33
8472.0,0,0,0,4,0,7,7,4,11,11
8473.0,7,1,1,3,0,7,7,12,19,19
8476.0,10,0,0,7,10,4,14,27,21,31
8477.0,0,0,0,8,0,10,10,8,18,18
8478.0,10,5,4,2,8,3,11,29,24,32
8480.0,3,9,10,10,1,1,2,33,33,34
8481.0,8,10,10,10,5,4,9,43,42,47
8482.0,8,10,10,9,7,5,12,44,42,49
8488.0,1,0,0,8,0,10,10,9,19,19
8489.0,1,0,0,4,0,9,9,5,14,14
8497.0,0,9,8,1,1,1,2,19,19,20
8499.0,9,10,10,9,10,4,14,48,42,52
8905.0,7,3,3,6,9,7,16,28,26,35
8906.0,0,0,0,1,0,4,4,1,5,5
8908.0,5,9,7,3,4,5,9,28,29,33
8913.0,0,0,0,9,1,1,2,10,10,11
8916.0,6,7,6,6,9,8,17,34,33,42
8917.0,9,8,8,1,5,3,8,31,29,34
8921.0,0,2,3,6,1,1,2,12,12,13
8923.0,3,5,5,6,5,7,12,24,26,31
8924.0,6,10,10,7,10,6,16,43,39,49
8926.0,0,5,5,3,7,2,9,20,15,22
8927.0,2,2,2,2,2,5,7,10,13,15
8928.0,0,9,6,3,5,10,15,23,28,33
8929.0,0,0,0,6,0,7,7,6,13,13
8930.0,9,4,4,2,9,6,15,28,25,34
8931.0,7,6,5,1,7,5,12,26,24,31
8932.0,8,0,0,4,2,2,4,14,14,16
8933.0,0,0,0,6,0,9,9,6,15,15
8934.0,0,0,0,2,1,1,2,3,3,4
8935.0,0,0,0,4,0,7,7,4,11,11
8936.0,10,3,3,3,6,4,10,25,23,29
8937.0,0,0,0,3,4,2,6,7,5,9
8938.0,6,9,7,4,7,9,16,33,35,42
8940.0,5,0,0,1,6,7,13,12,13,19
8941.0,1,7,7,5,8,10,18,28,30,38
8942.0,10,9,9,5,10,5,15,43,38,48
8996.0,9,6,6,5,3,2,5,29,28,31
9802.0,7,8,7,6,9,7,16,37,35,44
9902.0,0,1,2,8,2,3,5,13,14,16
9904.0,2,4,4,3,9,10,19,22,23,32
9905.0,4,5,6,7,8,9,17,30,31,39
9906.0,9,0,0,5,10,7,17,24,21,31
9907.0,3,3,3,3,4,9,13,16,21,25
9908.0,9,5,8,3,8,3,11,33,28,36
9910.0,5,10,9,3,4,6,10,31,33,37
9911.0,8,10,10,7,8,6,14,43,41,49
9912.0,0,0,0,10,0,7,7,10,17,17
9914.0,7,9,8,4,5,6,11,33,34,39
9917.0,8,10,9,2,6,4,10,35,33,39
9918.0,8,6,6,2,5,3,8,27,25,30
9919.0,0,0,0,1,10,6,16,11,7,17
9921.0,5,9,7,4,6,9,15,31,34,40
9924.0,7,8,9,6,10,8,18,40,38,48
9925.0,7,6,9,7,7,6,13,36,35,42
9926.0,9,8,8,2,6,3,9,33,30,36
9927.0,7,5,7,7,10,8,18,36,34,44
9928.0,0,0,0,1,0,8,8,1,9,9
9929.0,0,0,0,1,3,5,8,4,6,9
9930.0,5,8,6,2,7,8,15,28,29,36
9931.0,8,6,5,2,4,3,7,25,24,28
9933.0,3,4,3,3,6,10,16,19,23,29
9934.0,2,0,0,2,9,10,19,13,14,23
9935.0,2,5,3,1,4,9,13,15,20,24
9937.0,2,9,6,3,5,9,14,25,29,34
9938.0,6,8,6,2,4,7,11,26,29,33
9939.0,7,7,5,3,7,7,14,29,29,36
9940.0,8,8,6,1,9,7,16,32,30,39
9941.0,9,9,3,9,8,5,13,38,35,43
9942.0,10,9,8,5,10,5,15,42,37,47
9943.0,10,8,8,4,8,3,11,38,33,41
9944.0,0,0,0,3,10,8,18,13,11,21
9945.0,9,8,6,2,7,3,10,32,28,35
9946.0,5,2,2,3,2,2,4,14,14,16
9949.0,0,0,0,7,0,3,3,7,10,10
9950.0,5,0,0,1,10,8,18,16,14,24
9951.0,5,8,8,8,10,8,18,39,37,47
9955.0,0,0,0,2,0,5,5,2,7,7
9958.0,6,3,2,1,2,4,6,14,16,18
9960.0,7,6,6,4,10,8,18,33,31,41
9962.0,3,2,2,10,10,10,20,27,27,37
